date,revenue,avg_price,num_transactions,num_customers,num_articles,online_pct,day_of_week,month,quarter,week_of_year,is_weekend,year,dow_sin,dow_cos,month_sin,month_cos,is_summer,is_winter,is_holiday_season,rev_roll_mean_7,rev_roll_std_7,rev_roll_min_7,rev_roll_max_7,rev_roll_mean_14,rev_roll_std_14,rev_roll_min_14,rev_roll_max_14,rev_roll_mean_30,rev_roll_std_30,rev_roll_min_30,rev_roll_max_30,rev_ewm_span14,rev_lag1,rev_lag7,rev_lag14,rev_lag30,lag7_mean,lag14_mean,lag7_std,rev_pct_change_1d,rev_pct_change_7d,mtd_revenue,wtd_revenue,rev_rolling_zscore_30,is_rev_outlier_30,rev_stl_trend,rev_stl_seasonal,rev_stl_resid,dept_rev_knitwear,dept_rev_swimwear,dept_rev_trouser,no_sales_day,rev_was_zero
2018-09-30,0.2999322033898298,0.0214237288135592,14,14,14,64.28571428571429,6,9,3,39,1,2018,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,0,0,0.4840460048426141,0.31091922674103395,0.2028644067796605,1.0863220338983033,0.39634052388289603,0.27665699435992963,0.0846949152542371,1.0863220338983033,0.39634052388289603,0.27665699435992963,0.0846949152542371,1.0863220338983033,0.42155850214539997,1.0863220338983033,0.2684576271186434,,,0.4795496368038732,0.4059813559322027,0.31423545545469944,-72.39012060599444,11.724225014205448,4.3597457627118565,3.388322033898299,-0.3484759917822262,False,0.37233409479331747,-0.1369557978366047,0.06455390643311698,0.0,0.0,0.0432033898305084,0,0
2018-10-01,0.4553898305084737,0.0284618644067796,16,16,16,62.5,0,10,4,40,0,2018,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0.44736561743341313,0.2942207282136585,0.2028644067796605,1.0863220338983033,0.40126129943502753,0.2643322938876969,0.0846949152542371,1.0863220338983033,0.40126129943502753,0.2643322938876969,0.0846949152542371,1.0863220338983033,0.42606934592714313,0.2999322033898298,0.7121525423728805,,,0.4840460048426141,0.39634052388289603,0.31091922674103395,51.83092224231471,-36.05445414951096,0.4553898305084737,0.4553898305084737,0.2047745671833915,False,0.3781260299180112,0.16313014625228398,-0.08586634566182144,0.0338813559322033,0.0,0.0444745762711864,0,0
2018-10-02,0.3897457627118638,0.0389745762711863,10,10,10,80.0,1,10,4,40,0,2018,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0.46152300242130656,0.2877355279167418,0.2028644067796605,1.0863220338983033,0.4003754889178611,0.25309905579201786,0.0846949152542371,1.0863220338983033,0.4003754889178611,0.25309905579201786,0.0846949152542371,1.0863220338983033,0.4212262014984392,0.4553898305084737,0.2906440677966096,,,0.44736561743341313,0.40126129943502753,0.2942207282136585,-14.414917373827574,34.097270818754424,0.8451355932203375,0.8451355932203375,-0.04199828471399842,False,0.38387947925171045,0.014485318421974962,-0.008619034961821648,0.0,0.0,0.0,0,0
2018-10-03,0.2065084745762709,0.0229453860640301,9,9,9,77.77777777777779,2,10,4,40,0,2018,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0.43289104116222676,0.3036072390955947,0.2028644067796605,1.0863220338983033,0.3865278450363189,0.2486284534723177,0.0846949152542371,1.0863220338983033,0.3865278450363189,0.2486284534723177,0.0846949152542371,1.0863220338983033,0.3925971712421501,0.3897457627118638,0.4069322033898297,,,0.46152300242130656,0.4003754889178611,0.2877355279167418,-47.014568384431385,-49.25236369694696,1.0516440677966084,1.0516440677966084,-0.7240497535415484,False,0.38886367792228244,0.05873909429894735,-0.2410942976449589,0.0287966101694915,0.0,0.0169322033898305,0,0
2018-10-04,0.296389830508474,0.022799217731421,13,13,13,76.92307692307693,3,10,4,40,0,2018,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0.4462518159806287,0.2936934029578666,0.2065084745762709,1.0863220338983033,0.38292857142857073,0.24961092479968625,0.0846949152542371,1.0863220338983033,0.3805186440677959,0.24071212899099656,0.0846949152542371,1.0863220338983033,0.3797695258109933,0.2065084745762709,0.2028644067796605,0.3467796610169486,,0.43289104116222676,0.3865278450363189,0.3036072390955947,43.52429415627046,46.102431280808844,1.3480338983050824,1.3480338983050824,-0.34949968625165784,False,0.3973741933554468,-0.0554851607492031,-0.0454992020977697,0.0,0.0,0.0,0,0
2018-10-05,0.4987288135593211,0.0332485875706214,15,15,15,26.666666666666668,4,10,4,40,0,2018,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0.4618595641646481,0.293075603826058,0.2065084745762709,1.0863220338983033,0.39915980629539877,0.24919502992213755,0.0846949152542371,1.0863220338983033,0.3879067796610162,0.2344202633473777,0.0846949152542371,1.0863220338983033,0.39563076417743703,0.296389830508474,0.3894745762711854,0.2714915254237284,,0.4462518159806287,0.38292857142857073,0.2936934029578666,68.2678561216904,28.051699377692763,1.8467627118644034,1.8467627118644034,0.4727493788968331,False,0.4144443735378092,-0.02870404533676597,0.11298848535827782,0.0338813559322033,0.0,0.0,0,0
2018-10-06,0.4161016949152533,0.0277401129943502,15,15,15,53.333333333333336,5,10,4,40,1,2018,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,0,0,0.36611380145278377,0.10273712920158844,0.2065084745762709,0.4987288135593211,0.4228317191283285,0.23218526185333715,0.2028644067796605,1.0863220338983033,0.38956530408773604,0.22707943121685742,0.0846949152542371,1.0863220338983033,0.3983602216091459,0.4987288135593211,1.0863220338983033,0.0846949152542371,,0.4618595641646481,0.39915980629539877,0.293075603826058,-16.567544604927818,-61.696285085734814,2.2628644067796566,2.2628644067796566,0.11685950896263868,False,0.4343223577981703,-0.022522150324748656,0.00430148744183162,0.0,0.0270847457627117,0.0,0,0
2018-10-07,0.2032881355932198,0.0203288135593219,10,10,10,60.0,6,10,4,40,1,2018,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0,0.35230750605326805,0.11841129119256069,0.2032881355932198,0.4987288135593211,0.4181767554479411,0.23613793375519349,0.2028644067796605,1.0863220338983033,0.3792165725047074,0.2246320573730297,0.0846949152542371,1.0863220338983033,0.37235061014035575,0.4161016949152533,0.2999322033898298,0.2684576271186434,,0.36611380145278377,0.4228317191283285,0.10273712920158844,-51.14460285132385,-32.2219710669078,2.4661525423728765,2.4661525423728765,-0.7831849067710599,False,0.45329112086953366,-0.16195745804112516,-0.08804552723518871,0.0,0.0,0.0,0,0
2018-10-08,0.1507627118644065,0.0301525423728813,5,5,5,80.0,0,10,4,41,0,2018,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0.3087893462469728,0.1296565528041904,0.1507627118644065,0.4987288135593211,0.37807748184019296,0.22996183493548372,0.1507627118644065,1.0863220338983033,0.3671926851025863,0.22450647149029665,0.0846949152542371,1.0863220338983033,0.34280555703689586,0.2032881355932198,0.4553898305084737,0.7121525423728805,,0.35230750605326805,0.4181767554479411,0.11841129119256069,-25.837918959479666,-66.89370254577935,2.616915254237283,0.1507627118644065,-0.9640255436803035,False,0.47016173377652803,0.09323235495549906,-0.4126313768676206,0.0,0.0,0.0,0,0
2018-10-09,0.8029999999999992,0.0334583333333333,24,24,24,91.66666666666666,1,10,4,41,0,2018,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0.3678256658595635,0.22882240194553796,0.1507627118644065,0.8029999999999992,0.4146743341404351,0.2544429393523737,0.1507627118644065,1.0863220338983033,0.38898305084745693,0.23926294919261495,0.0846949152542371,1.0863220338983033,0.40416481609864296,0.1507627118644065,0.3897457627118638,0.2906440677966096,,0.3087893462469728,0.37807748184019296,0.1296565528041904,432.62507026419377,106.03174603174614,3.4199152542372824,0.9537627118644056,1.7303847108364625,False,0.4846000235090841,0.09366341109282539,0.22473656539808967,0.057593220338982995,0.0,0.0,0,0
2018-10-10,0.633237288135592,0.0301541565778853,21,21,21,80.95238095238095,2,10,4,41,0,2018,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0.4287869249394665,0.23543021509149495,0.1507627118644065,0.8029999999999992,0.43083898305084667,0.2610168582899989,0.1507627118644065,1.0863220338983033,0.40061420500403483,0.23921826769882373,0.0846949152542371,1.0863220338983033,0.4347078123702362,0.8029999999999992,0.2065084745762709,0.4069322033898297,,0.3678256658595635,0.4146743341404351,0.22882240194553796,-21.14106000802084,206.63985554825985,4.0531525423728745,1.5869999999999975,0.9724302636637687,False,0.4957265256582235,0.09579146303459606,0.04171929944277242,0.0,0.0,0.0271016949152542,0,0
2018-10-11,0.5153220338983037,0.0214717514124293,24,24,24,54.16666666666666,3,10,4,41,0,2018,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0.46006295399515645,0.2293746286400146,0.1507627118644065,0.8029999999999992,0.4531573849878926,0.25326769474133876,0.1507627118644065,1.0863220338983033,0.4058281972265016,0.2347305843990234,0.0846949152542371,1.0863220338983033,0.4454563752406452,0.633237288135592,0.296389830508474,0.2028644067796605,,0.4287869249394665,0.43083898305084667,0.23543021509149495,-18.621021921254854,73.86630068050538,4.568474576271178,2.102322033898301,0.4664659995293635,False,0.5055210669397278,0.006178667710215552,0.003622299248360328,0.0203389830508474,0.0,0.0,0,0
2018-10-12,0.4749661016949142,0.0263870056497174,18,18,18,50.0,4,10,4,41,0,2018,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0.45666828087166983,0.22888232422604032,0.1507627118644065,0.8029999999999992,0.4592639225181589,0.252644001646667,0.1507627118644065,1.0863220338983033,0.4088341930729543,0.22978642394812335,0.0846949152542371,1.0863220338983033,0.44939100543454774,0.5153220338983037,0.4987288135593211,0.3894745762711854,,0.46006295399515645,0.4531573849878926,0.2293746286400146,-7.831206420207815,-4.764655904842852,5.043440677966092,2.5772881355932156,0.28779728360666706,False,0.5153007832840447,-0.023366735919882035,-0.016967945669248474,0.0847118644067795,0.0,0.0338813559322033,0,0
2018-10-13,0.4248813559322025,0.0236045197740112,18,18,18,55.55555555555556,5,10,4,41,1,2018,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,0,0,0.4579225181598054,0.22864691082591693,0.1507627118644065,0.8029999999999992,0.41201815980629464,0.17683258203579003,0.1507627118644065,0.8029999999999992,0.4095028248587563,0.22475942652492845,0.0846949152542371,1.0863220338983033,0.44612305216756837,0.4749661016949142,0.4161016949152533,1.0863220338983033,,0.45666828087166983,0.4592639225181589,0.22888232422604032,-10.544909538593295,2.109979633401249,5.4683220338982945,3.002169491525418,0.0684221850501143,False,0.519547135336687,-0.09904042063246656,0.004374641227982146,0.1097966101694913,0.0,0.0271016949152542,0,0
2018-10-14,0.3700677966101685,0.0205593220338982,18,18,17,61.11111111111112,6,10,4,41,1,2018,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0,0.4817481840193695,0.20517578066109785,0.1507627118644065,0.8029999999999992,0.4170278450363188,0.17438951119742874,0.1507627118644065,0.8029999999999992,0.4079254237288128,0.22016843100478276,0.0846949152542371,1.0863220338983033,0.4359823514265817,0.4248813559322025,0.2032881355932198,0.2999322033898298,,0.4579225181598054,0.41201815980629464,0.22864691082591693,-12.9009095260891,82.04102051025512,5.838389830508463,3.3722372881355867,-0.17194848028790255,False,0.5179019817956029,-0.1910824188135686,0.043248233628134236,0.0338813559322033,0.0,0.08130508474576251,0,0
2018-10-15,0.4349661016949148,0.0362471751412429,12,12,12,66.66666666666666,0,10,4,42,0,2018,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0.5223486682808707,0.14926541852934044,0.3700677966101685,0.8029999999999992,0.4155690072639217,0.17412914420919653,0.1507627118644065,0.8029999999999992,0.4089654498044321,0.21578529954760736,0.0846949152542371,1.0863220338983033,0.43584685146235946,0.3700677966101685,0.1507627118644065,0.4553898305084737,,0.4817481840193695,0.4170278450363188,0.20517578066109785,17.536869103233688,188.5103991006185,6.273355932203378,0.4349661016949148,0.12049315660053252,False,0.5145961715211814,0.014044464029739209,-0.09367453385600583,0.0338813559322033,0.0,0.0,0,0
2018-10-16,0.7010338983050838,0.0368965209634254,19,19,19,84.21052631578947,1,10,4,42,0,2018,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0.5077820823244542,0.11927484678991138,0.3700677966101685,0.7010338983050838,0.4378038740920088,0.18975173639364054,0.1507627118644065,0.8029999999999992,0.41978279974890065,0.2189333371947229,0.0846949152542371,1.0863220338983033,0.47120512437472273,0.4349661016949148,0.8029999999999992,0.3897457627118638,,0.5223486682808707,0.4155690072639217,0.14926541852934044,61.16977750068187,-12.698144669354361,6.9743898305084615,1.1359999999999986,1.2846426321361637,False,0.512024388202482,0.1635120721922406,0.025497437910361187,0.0677627118644066,0.0,0.1524915254237287,0,0
2018-10-17,0.6629152542372868,0.0265166101694914,25,25,24,80.0,2,10,4,42,0,2018,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0.5120217917675535,0.12487353660806146,0.3700677966101685,0.7010338983050838,0.4704043583535101,0.18612916702651727,0.1507627118644065,0.8029999999999992,0.42846610169491445,0.21969921841311635,0.0846949152542371,1.0863220338983033,0.4967664750230646,0.7010338983050838,0.633237288135592,0.2065084745762709,,0.5077820823244542,0.4378038740920088,0.11927484678991138,-5.437489422402808,4.686705387971402,7.637305084745749,1.7989152542372855,1.067136944026449,False,0.5128372998979411,0.1332334667908679,0.016844487548477782,0.0169322033898305,0.0152372881355932,0.0846949152542371,0,0
2018-10-18,0.6207627118644059,0.0310381355932202,20,20,20,65.0,3,10,4,42,0,2018,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0.5270847457627109,0.13152049833517465,0.3700677966101685,0.7010338983050838,0.49357384987893377,0.18296361396937122,0.1507627118644065,0.8029999999999992,0.43509701928696587,0.21867556208860095,0.0846949152542371,1.0863220338983033,0.5132993066019101,0.6629152542372868,0.5153220338983037,0.296389830508474,,0.5120217917675535,0.4704043583535101,0.12487353660806146,-6.358662303129414,20.461123536376945,8.258067796610154,2.419677966101691,0.8490463717304347,False,0.5177515903333565,0.05789540487557595,0.045115716655473426,0.0,0.0,0.0187118644067796,0,0
2018-10-19,0.4044067796610162,0.026960451977401,15,15,15,73.33333333333333,4,10,4,42,0,2018,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0.5170048426150112,0.13868918971877964,0.3700677966101685,0.7010338983050838,0.48683656174334056,0.18448944320815655,0.1507627118644065,0.8029999999999992,0.43407401129943424,0.21494526449865112,0.0846949152542371,1.0863220338983033,0.4987803030097909,0.6207627118644059,0.4749661016949142,0.4987288135593211,,0.5270847457627109,0.49357384987893377,0.13152049833517465,-34.85324232081914,-14.85565428398099,8.66247457627117,2.8240847457627076,-0.13802226212154692,False,0.5293698490257073,-0.05498994742070103,-0.06997312194399008,0.0,0.0,0.0973898305084743,0,0
2018-10-20,0.3235254237288131,0.026960451977401,12,12,12,58.333333333333336,5,10,4,42,1,2018,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,0,0,0.5025254237288127,0.15432007959869162,0.3235254237288131,0.7010338983050838,0.4802239709443091,0.18882787195132947,0.1507627118644065,0.8029999999999992,0.4332988700564963,0.21531253919358478,0.0846949152542371,1.0863220338983033,0.47541298577232727,0.4044067796610162,0.4248813559322025,0.4161016949152533,0.3467796610169486,0.5170048426150112,0.48683656174334056,0.13868918971877964,-19.99999999999996,-23.855114089676032,8.985999999999983,3.1476101694915206,-0.5098330396307634,False,0.5471328873865388,-0.1316088550401294,-0.09199860861759623,0.0432033898305084,0.0,0.0,0,0
2018-10-21,0.3427966101694911,0.0311633281972264,11,11,11,100.0,6,10,4,42,1,2018,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0,0.4986295399515731,0.15850875229799644,0.3235254237288131,0.7010338983050838,0.4901888619854713,0.17635850370396855,0.1507627118644065,0.8029999999999992,0.4356757062146885,0.21385337857009942,0.0846949152542371,1.0863220338983033,0.4577308023586158,0.3235254237288131,0.3700677966101685,0.2032881355932198,0.2714915254237284,0.5025254237288127,0.4802239709443091,0.15432007959869162,5.956621961441755,-7.369240633873641,9.328796610169475,3.4904067796610114,-0.4343120350317607,False,0.5648570540577079,-0.15910462528004438,-0.06295581860817245,0.0,0.0,0.0677796610169491,0,0
2018-10-22,0.6672033898305076,0.0417002118644067,16,16,16,87.5,0,10,4,43,0,2018,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0.531806295399515,0.16703760909267512,0.3235254237288131,0.7010338983050838,0.5270774818401928,0.15226581807643605,0.3235254237288131,0.8029999999999992,0.45509265536723087,0.2072289899067223,0.1507627118644065,1.0863220338983033,0.48566048068820133,0.3427966101694911,0.4349661016949148,0.1507627118644065,0.0846949152542371,0.4986295399515731,0.4901888619854713,0.15850875229799644,94.6353522867738,53.392043019132586,9.995999999999983,0.6672033898305076,1.0235572472690806,False,0.5755898302112621,0.00881638571912747,0.08279717390011809,0.0338813559322033,0.0,0.0677627118644066,0,0
2018-10-23,0.2708813559322026,0.0193486682808716,14,14,14,64.28571428571429,1,10,4,43,0,2018,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0.47035593220338906,0.1734071267281563,0.2708813559322026,0.6672033898305076,0.4890690072639216,0.14429713802703878,0.2708813559322026,0.7010338983050838,0.4551734463276828,0.2071541776926368,0.1507627118644065,1.0863220338983033,0.45702326405406823,0.6672033898305076,0.7010338983050838,0.8029999999999992,0.2684576271186434,0.531806295399515,0.5270774818401928,0.16703760909267512,-59.4004826622635,-61.35973501607801,10.266881355932185,0.9380847457627102,-0.8896373341257061,False,0.5835522701156157,0.15204256828373564,-0.4647134824671488,0.0677796610169491,0.008457627118644,0.0,0,0
2018-10-24,0.7980508474576258,0.031922033898305,25,25,25,80.0,2,10,4,43,0,2018,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0.48966101694915176,0.2033536535622644,0.2708813559322026,0.7980508474576258,0.5008414043583526,0.1625344144030462,0.2708813559322026,0.7980508474576258,0.458036723163841,0.21137917005850643,0.1507627118644065,1.0863220338983033,0.5024936085078759,0.2708813559322026,0.6629152542372868,0.633237288135592,0.7121525423728805,0.47035593220338906,0.4890690072639216,0.1734071267281563,194.61268927543526,20.38504806708943,11.06493220338981,1.736135593220336,1.60855075833477,False,0.5883729751655259,0.09062838884899674,0.11904948344310318,0.0,0.0129491525423728,0.0423559322033898,0,0
2018-10-25,1.210644067796609,0.0637181088314004,19,19,19,73.68421052631578,3,10,4,43,0,2018,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0.5739297820823237,0.3418178321520826,0.2708813559322026,1.210644067796609,0.5505072639225173,0.2500004664848174,0.2708813559322026,1.210644067796609,0.48870338983050765,0.24954701259067788,0.1507627118644065,1.210644067796609,0.5969136697463737,0.7980508474576258,0.6207627118644059,0.5153220338983037,0.2906440677966096,0.48966101694915176,0.5008414043583526,0.2033536535622644,51.70011681002453,95.02525597269633,12.27557627118642,2.946779661016945,2.8930046906643287,False,0.5913730528426567,0.08358018744655042,0.5356908275074018,0.0593050847457627,0.0,0.0423559322033898,0,0
2018-10-26,0.5878813559322026,0.0391920903954801,15,15,15,86.66666666666667,4,10,4,43,0,2018,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0.6001404358353503,0.3335876176096076,0.2708813559322026,1.210644067796609,0.5585726392251807,0.24919604327859154,0.2708813559322026,1.210644067796609,0.49473502824858673,0.24968918302444204,0.1507627118644065,1.210644067796609,0.5957093612378176,1.210644067796609,0.4044067796610162,0.4749661016949142,0.4069322033898297,0.5739297820823237,0.5505072639225173,0.3418178321520826,-51.44061152489222,45.36881810561617,12.863457627118622,3.5346610169491477,0.3730491107197775,False,0.5895805101307994,-0.06613427662558674,0.0644351224269899,0.23723728813559303,0.0,0.0,0,0
